State,Park Name,County,Welcome Center,Official Website
New York,Lake Sebago Beach - Harriman State Park,"Rockland, Orange",,https://parks.ny.gov/visit/state-parks/lake-sebago-beach-harriman-state-park
New York,Lake Superior State Park,Sullivan,,https://parks.ny.gov/visit/state-parks/lake-superior-state-park
New York,Lake Taghkanic State Park,Columbia,,https://parks.ny.gov/visit/state-parks/lake-taghkanic-state-park
New York,Lake Tiorati Beach - Harriman State Park,Rockland,,https://parks.ny.gov/visit/state-parks/lake-tiorati-beach-harriman-state-park
New York,Lake Welch Beach - Harriman State Park,"Rockland, Orange",,https://parks.ny.gov/visit/state-parks/lake-welch-beach-harriman-state-park
New York,Lakeside State Park,Orleans,,https://parks.ny.gov/visit/state-parks/lakeside-state-park
New York,Letchworth State Park,"Livingston, Wyoming",,https://parks.ny.gov/visit/state-parks/letchworth-state-park
New York,Lodi Point State Park,Seneca,,https://parks.ny.gov/visit/state-parks/lodi-point-state-park
New York,Long Point State Park - Finger Lakes,Cayuga,,https://parks.ny.gov/visit/state-parks/long-point-state-park-finger-lakes
New York,Long Point State Park - Thousand Islands,Jefferson,,https://parks.ny.gov/visit/state-parks/long-point-state-park-thousand-islands
New York,Long Point State Park on Lake Chautauqua,Chautauqua,,https://parks.ny.gov/visit/state-parks/long-point-state-park-lake-chautauqua
New York,Macomb Reservation State Park,Clinton,,https://parks.ny.gov/visit/state-parks/macomb-reservation-state-park
New York,Mark Twain State Park and Soaring Eagles Golf Course,Chemung,,https://parks.ny.gov/visit/state-parks/mark-twain-state-park-soaring-eagles-golf-course
New York,Marsha P. Johnson State Park (East River State Park),Kings,,https://parks.ny.gov/visit/state-parks/marsha-p-johnson-state-park-east-river-state-park
New York,Mary Island State Park,Jefferson,,https://parks.ny.gov/visit/state-parks/mary-island-state-park
New York,Max V. Shaul State Park,Schoharie,,https://parks.ny.gov/visit/state-parks/max-v-shaul-state-park
New York,Mexico Point Boat Launch,Oswego,,https://parks.ny.gov/visit/state-parks/mexico-point-boat-launch
New York,Midway State Park,Chautauqua,,https://parks.ny.gov/visit/state-parks/midway-state-park
New York,Mills Norrie State Park (Margaret Lewis Norrie),Dutchess,,https://parks.ny.gov/visit/state-parks/mills-norrie-state-park-margaret-lewis-norrie
New York,Mine Kill State Park,Schoharie,,https://parks.ny.gov/visit/state-parks/mine-kill-state-park
New York,Minnewaska State Park Preserve,Ulster,,https://parks.ny.gov/visit/state-parks/minnewaska-state-park-preserve
New York,Minnewaska State Park Preserve: Sam's Point Area,Ulster,,https://parks.ny.gov/visit/state-parks/minnewaska-state-park-preserve-sams-point-area
New York,Montauk Downs State Park,Suffolk,,https://parks.ny.gov/visit/state-parks/montauk-downs-state-park
New York,Montauk Point State Park,Suffolk,,https://parks.ny.gov/visit/state-parks/montauk-point-state-park
New York,Moreau Lake State Park,Saratoga,,https://parks.ny.gov/visit/state-parks/moreau-lake-state-park
New York,Newtown Battlefield State Park,Chemung,,https://parks.ny.gov/visit/state-parks/newtown-battlefield-state-park
New York,Niagara Falls State Park,Niagara,,https://parks.ny.gov/visit/state-parks/niagara-falls-state-park
New York,Niagara Falls State Park - Devil's Hole Area,Niagara,,https://parks.ny.gov/visit/state-parks/devils-hole-state-park
New York,Niagara Falls State Park - Whirlpool Area,Niagara,,https://parks.ny.gov/visit/state-parks/whirlpool-state-park
New York,Nissequogue River State Park,Suffolk,,https://parks.ny.gov/visit/state-parks/nissequogue-river-state-park
New York,Nyack Beach State Park,Rockland,,https://parks.ny.gov/visit/state-parks/nyack-beach-state-park
New York,Oak Orchard State Marine Park,Orleans,,https://parks.ny.gov/visit/state-parks/oak-orchard-state-marine-park
New York,Ogden Mills & Ruth Livingston Mills State Park,Dutchess,,https://parks.ny.gov/visit/state-parks/ogden-mills-ruth-livingston-mills-state-park
New York,Old Croton Aqueduct State Historic Park,Bronx,,https://parks.ny.gov/visit/state-parks/old-croton-aqueduct-state-historic-park
New York,Old Erie Canal State Historic Park,Onondaga,,https://parks.ny.gov/visit/state-parks/old-erie-canal-state-historic-park
New York,Oquaga Creek State Park,Broome,,https://parks.ny.gov/visit/state-parks/oquaga-creek-state-park
New York,Orient Beach State Park,Suffolk,,https://parks.ny.gov/visit/state-parks/orient-beach-state-park
New York,Pat McGee Trail,Cattaraugus,,https://parks.ny.gov/visit/state-parks/pat-mcgee-trail
New York,Peebles Island State Park,Saratoga,,https://parks.ny.gov/visit/state-parks/peebles-island-state-park
New York,Pine Grove Boat Launch,Chautauqua,,https://parks.ny.gov/visit/state-parks/pine-grove-boat-launch
New York,Pixley Falls State Park,Oneida,,https://parks.ny.gov/visit/state-parks/pixley-falls-state-park
New York,Point Au Roche State Park,Clinton,,https://parks.ny.gov/visit/state-parks/point-au-roche-state-park
New York,Reservoir State Park,Niagara,,https://parks.ny.gov/visit/state-parks/reservoir-state-park
New York,Riverbank State Park (Denny Farrell Riverbank State Park),New York,,https://parks.ny.gov/visit/state-parks/riverbank-state-park-denny-farrell-riverbank-state-park
New York,Robert G. Wehle State Park,Jefferson,,https://parks.ny.gov/visit/state-parks/robert-g-wehle-state-park
New York,Robert H. Treman State Park,Tompkins,,https://parks.ny.gov/visit/state-parks/robert-h-treman-state-park
New York,Robert Moses State Park - Long Island,Suffolk,,https://parks.ny.gov/visit/state-parks/robert-moses-state-park-long-island
New York,Robert Moses State Park - Thousand Islands,Saint Lawrence,,https://parks.ny.gov/visit/state-parks/robert-moses-state-park-thousand-islands
New York,Robert V. Riddell State Park,Otsego,,https://parks.ny.gov/visit/state-parks/robert-v-riddell-state-park
New York,Roberto Clemente State Park,Bronx,,https://parks.ny.gov/visit/state-parks/roberto-clemente-state-park
New York,Rock Island Lighthouse State Park,Jefferson,,https://parks.ny.gov/visit/state-parks/rock-island-lighthouse-state-park
New York,Rockefeller State Park Preserve,Westchester,,https://parks.ny.gov/visit/state-parks/rockefeller-state-park-preserve
New York,Rockland Lake State Park,Rockland,,https://parks.ny.gov/visit/state-parks/rockland-lake-state-park
New York,Sampson State Park,Seneca,,https://parks.ny.gov/visit/state-parks/sampson-state-park
New York,Sandy Island Beach State Park,Oswego,,https://parks.ny.gov/visit/state-parks/sandy-island-beach-state-park
New York,Saratoga Lake State Boat Launch,Saratoga,,https://parks.ny.gov/visit/state-parks/saratoga-lake-state-boat-launch
New York,Saratoga Spa State Park,Saratoga,,https://parks.ny.gov/visit/state-parks/saratoga-spa-state-park
New York,Schodack Island State Park,Rensselaer,,https://parks.ny.gov/visit/state-parks/schodack-island-state-park
New York,Schunnemunk State Park,Orange,,https://parks.ny.gov/visit/state-parks/schunnemunk-state-park
New York,Sebago Cabin Camp - Harriman State Park,"Rockland, Orange",,https://parks.ny.gov/visit/state-parks/sebago-cabin-camp-harriman-state-park
New York,Selkirk Shores State Park,Oswego,,https://parks.ny.gov/visit/state-parks/selkirk-shores-state-park
New York,Seneca Lake State Park,Seneca,,https://parks.ny.gov/visit/state-parks/seneca-lake-state-park
New York,Shadmoor State Park,Suffolk,,https://parks.ny.gov/visit/state-parks/shadmoor-state-park
New York,Shirley Chisholm State Park,Kings,,https://parks.ny.gov/visit/state-parks/shirley-chisholm-state-park
New York,Silver Lake State Park,Wyoming,,https://parks.ny.gov/visit/state-parks/silver-lake-state-park
New York,Silver Mine - Harriman State Park,Orange,,https://parks.ny.gov/visit/state-parks/silver-mine-harriman-state-park
New York,Sojourner Truth State Park,Ulster,,https://parks.ny.gov/visit/state-parks/sojourner-truth-state-park
New York,Southwick Beach State Park,Jefferson,,https://parks.ny.gov/visit/state-parks/southwick-beach-state-park
New York,State Park at the Fair,Onondaga,,https://parks.ny.gov/visit/state-parks/state-park-fair
New York,Sterling Forest State Park,Orange,,https://parks.ny.gov/visit/state-parks/sterling-forest-state-park
New York,Stony Brook State Park,Steuben,,https://parks.ny.gov/visit/state-parks/stony-brook-state-park
New York,Storm King State Park,Orange,,https://parks.ny.gov/visit/state-parks/storm-king-state-park
New York,Sunken Meadow State Park (Governor Alfred E. Smith),Suffolk,,https://parks.ny.gov/visit/state-parks/sunken-meadow-state-park-governor-alfred-e-smith
New York,Sunset Bay State Marine Park,Chautauqua,,https://parks.ny.gov/visit/state-parks/sunset-bay-state-marine-park
New York,Taconic State Park - Copake Falls Area,Columbia,,https://parks.ny.gov/visit/state-parks/taconic-state-park-copake-falls-area
New York,Taconic State Park - Rudd Pond Area,Dutchess,,https://parks.ny.gov/visit/state-parks/taconic-state-park-rudd-pond-area
New York,Tallman Mountain State Park,Rockland,,https://parks.ny.gov/visit/state-parks/tallman-mountain-state-park
New York,Taughannock Falls State Park,Tompkins,,https://parks.ny.gov/visit/state-parks/taughannock-falls-state-park
New York,Thacher State Park,Albany,,https://parks.ny.gov/visit/state-parks/thacher-state-park
New York,Thompson's Lake Campground - Thacher State Park,Albany,,https://parks.ny.gov/visit/state-parks/thompsons-lake-campground-thacher-state-park
New York,Trail View State Park,"Nassau, Suffolk",,https://parks.ny.gov/visit/state-parks/trail-view-state-park
New York,Two Rivers State Park Recreation Area,Tioga,,https://parks.ny.gov/visit/state-parks/two-rivers-state-park-recreation-area
New York,Valley Stream State Park,Nassau,,https://parks.ny.gov/visit/state-parks/valley-stream-state-park
New York,Verona Beach State Park,Oneida,,https://parks.ny.gov/visit/state-parks/verona-beach-state-park
New York,Walkway Over the Hudson State Historic Park,"Ulster, Dutchess",,https://parks.ny.gov/visit/state-parks/walkway-over-hudson-state-historic-park
New York,Waterson Point State Park,Jefferson,,https://parks.ny.gov/visit/state-parks/waterson-point-state-park
New York,Watkins Glen State Park,Schuyler,,https://parks.ny.gov/visit/state-parks/watkins-glen-state-park
New York,Wellesley Island State Park,Jefferson,,https://parks.ny.gov/visit/state-parks/wellesley-island-state-park
New York,Westcott Beach State Park,Jefferson,,https://parks.ny.gov/visit/state-parks/westcott-beach-state-park
New York,Whetstone Gulf State Park,Lewis,,https://parks.ny.gov/visit/state-parks/whetstone-gulf-state-park
New York,Wildwood State Park,Suffolk,,https://parks.ny.gov/visit/state-parks/wildwood-state-park
New York,Wilson-Tuscarora State Park,Niagara,,https://parks.ny.gov/visit/state-parks/wilson-tuscarora-state-park
New York,Wonder Lake State Park,Putnam,,https://parks.ny.gov/visit/state-parks/wonder-lake-state-park
New York,Woodlawn Beach State Park,Erie,,https://parks.ny.gov/visit/state-parks/woodlawn-beach-state-park
North Carolina,Bobs Creek State Natural Area,McDowell,,https://www.ncparks.gov/state-parks/bobs-creek-state-natural-area
North Carolina,Carolina Beach State Park,New Hanover,,https://www.ncparks.gov/state-parks/carolina-beach-state-park
North Carolina,Carvers Creek State Park,Cumberland,,https://www.ncparks.gov/state-parks/carvers-creek-state-park
North Carolina,Chimney Rock State Park,Rutherford,,https://www.ncparks.gov/state-parks/chimney-rock-state-park
North Carolina,Cliffs Neuse State Park,Wayne,,https://www.ncparks.gov/state-parks/cliffs-neuse-state-park
North Carolina,Crowders Mountain State Park,Gaston,,https://www.ncparks.gov/state-parks/crowders-mountain-state-park
North Carolina,Dismal Swamp State Park,Camden,,https://www.ncparks.gov/state-parks/dismal-swamp-state-park
North Carolina,Elk Knob State Park,Watauga,,https://www.ncparks.gov/state-parks/elk-knob-state-park
North Carolina,Eno River State Park,"Durham, Orange",,https://www.ncparks.gov/state-parks/eno-river-state-park
North Carolina,Falls Lake State Recreation Area,"Wake, Durham",,https://www.ncparks.gov/state-parks/falls-lake-state-recreation-area
North Carolina,Fort Fisher State Recreation Area,New Hanover,,https://www.ncparks.gov/state-parks/fort-fisher-state-recreation-area
North Carolina,Fort Macon State Park,Carteret,,https://www.ncparks.gov/state-parks/fort-macon-state-park
North Carolina,Goose Creek State Park,Beaufort,,https://www.ncparks.gov/state-parks/goose-creek-state-park
North Carolina,Gorges State Park,Transylvania,,https://www.ncparks.gov/state-parks/gorges-state-park
North Carolina,Grandfather Mountain State Park,Watauga,,https://www.ncparks.gov/state-parks/grandfather-mountain-state-park
North Carolina,Hammocks Beach State Park,Onslow,,https://www.ncparks.gov/state-parks/hammocks-beach-state-park
North Carolina,Hanging Rock State Park,Stokes,,https://www.ncparks.gov/state-parks/hanging-rock-state-park
North Carolina,Haw River State Park,Rockingham,,https://www.ncparks.gov/state-parks/haw-river-state-park
North Carolina,Jockeys Ridge State Park,Dare,,https://www.ncparks.gov/state-parks/jockeys-ridge-state-park
North Carolina,Jones Lake State Park,Bladen,,https://www.ncparks.gov/state-parks/jones-lake-state-park
North Carolina,Jordan Lake State Recreation Area,Chatham,,https://www.ncparks.gov/state-parks/jordan-lake-state-recreation-area
North Carolina,Kerr Lake State Recreation Area,Vance,,https://www.ncparks.gov/state-parks/kerr-lake-state-recreation-area
North Carolina,Lake James State Park,McDowell,,https://www.ncparks.gov/state-parks/lake-james-state-park
North Carolina,Lake Norman State Park,Iredell,,https://www.ncparks.gov/state-parks/lake-norman-state-park
North Carolina,Lake Waccamaw State Park,Columbus,,https://www.ncparks.gov/state-parks/lake-waccamaw-state-park
North Carolina,Lower Haw River State Natural Area,Chatham,,https://www.ncparks.gov/state-parks/lower-haw-river-state-natural-area
North Carolina,Lumber River State Park,Robeson,,https://www.ncparks.gov/state-parks/lumber-river-state-park
North Carolina,Mayo River State Park,Rockingham,,https://www.ncparks.gov/state-parks/mayo-river-state-park
North Carolina,Medoc Mountain State Park,Halifax,,https://www.ncparks.gov/state-parks/medoc-mountain-state-park
North Carolina,Merchants Millpond State Park,Gates,,https://www.ncparks.gov/state-parks/merchants-millpond-state-park
North Carolina,Morrow Mountain State Park,Stanly,,https://www.ncparks.gov/state-parks/morrow-mountain-state-park
North Carolina,Mount Jefferson State Natural Area,Ashe,,https://www.ncparks.gov/state-parks/mount-jefferson-state-natural-area
North Carolina,Mount Mitchell State Park,Yancey,,https://www.ncparks.gov/state-parks/mount-mitchell-state-park
North Carolina,New River State Park,Ashe,,https://www.ncparks.gov/state-parks/new-river-state-park
North Carolina,Occoneechee Mountain State Natural Area,Orange,,https://www.ncparks.gov/state-parks/occoneechee-mountain-state-natural-area
North Carolina,Pettigrew State Park,Washington,,https://www.ncparks.gov/state-parks/pettigrew-state-park
North Carolina,Pilot Mountain State Park,Surry,,https://www.ncparks.gov/state-parks/pilot-mountain-state-park
North Carolina,Pisgah View State Park,Buncombe,,https://www.ncparks.gov/state-parks/pisgah-view-state-park
North Carolina,Raven Rock State Park,Harnett,,https://www.ncparks.gov/state-parks/raven-rock-state-park
North Carolina,Rendezvous Mountain,Wilkes,,https://www.ncparks.gov/state-parks/rendezvous-mountain
North Carolina,Salmon Creek State Natural Area,Bertie,,https://www.ncparks.gov/state-parks/salmon-creek-state-natural-area
North Carolina,Singletary Lake State Park,Bladen,,https://www.ncparks.gov/state-parks/singletary-lake-state-park
